Dataset,method,Iteration,Entropy for each column,Sorted columns based on entropy,Column,1th Iteration RMSE,2th Iteration RMSE,3th Iteration RMSE,4th Iteration RMSE,5th Iteration RMSE,6th Iteration RMSE,7th Iteration RMSE,8th Iteration RMSE,9th Iteration RMSE,10th Iteration RMSE,11th Iteration RMSE,12th Iteration RMSE,13th Iteration RMSE,14th Iteration RMSE,15th Iteration RMSE,16th Iteration RMSE,17th Iteration RMSE,18th Iteration RMSE,19th Iteration RMSE,20th Iteration RMSE,21th Iteration RMSE,22th Iteration RMSE,23th Iteration RMSE,24th Iteration RMSE,25th Iteration RMSE,26th Iteration RMSE,27th Iteration RMSE,28th Iteration RMSE,29th Iteration RMSE,30th Iteration RMSE
1_breast,up_chain03_datawig,18,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",deg-malig,,,,,,,,,,,,,,,,,,0.39749941420414003,,,,,,,,,,,,
1_breast,up_chain03_datawig,18,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",node-caps,,,,,,,,,,,,,,,,,,0.7716204427437587,,,,,,,,,,,,
1_breast,up_chain03_datawig,18,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",menopause,,,,,,,,,,,,,,,,,,0.44298834370902906,,,,,,,,,,,,
1_breast,up_chain03_datawig,18,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast,,,,,,,,,,,,,,,,,,0.47230397340096614,,,,,,,,,,,,
1_breast,up_chain03_datawig,18,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",irradiat,,,,,,,,,,,,,,,,,,0.3918383451636732,,,,,,,,,,,,
1_breast,up_chain03_datawig,19,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",tumor-size,,,,,,,,,,,,,,,,,,,0.18965701807646837,,,,,,,,,,,
1_breast,up_chain03_datawig,19,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",age,,,,,,,,,,,,,,,,,,,0.32275811700637613,,,,,,,,,,,
1_breast,up_chain03_datawig,19,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast-quad,,,,,,,,,,,,,,,,,,,0.19166183588149982,,,,,,,,,,,
1_breast,up_chain03_datawig,19,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",inv-nodes,,,,,,,,,,,,,,,,,,,0.34680038545554076,,,,,,,,,,,
1_breast,up_chain03_datawig,19,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",deg-malig,,,,,,,,,,,,,,,,,,,0.2872288306319284,,,,,,,,,,,
1_breast,up_chain03_datawig,19,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",node-caps,,,,,,,,,,,,,,,,,,,0.24301015336552118,,,,,,,,,,,
1_breast,up_chain03_datawig,19,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",menopause,,,,,,,,,,,,,,,,,,,0.5020041870880815,,,,,,,,,,,
1_breast,up_chain03_datawig,19,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast,,,,,,,,,,,,,,,,,,,0.545474242845565,,,,,,,,,,,
1_breast,up_chain03_datawig,19,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",irradiat,,,,,,,,,,,,,,,,,,,0.4745495686430923,,,,,,,,,,,
1_breast,up_chain03_datawig,20,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",tumor-size,,,,,,,,,,,,,,,,,,,,0.26161844770739323,,,,,,,,,,
1_breast,up_chain03_datawig,20,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",age,,,,,,,,,,,,,,,,,,,,0.2230933759861806,,,,,,,,,,
1_breast,up_chain03_datawig,20,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast-quad,,,,,,,,,,,,,,,,,,,,0.2967685750061433,,,,,,,,,,
1_breast,up_chain03_datawig,20,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",inv-nodes,,,,,,,,,,,,,,,,,,,,0.3789000398501962,,,,,,,,,,
1_breast,up_chain03_datawig,20,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",deg-malig,,,,,,,,,,,,,,,,,,,,0.33360083396556484,,,,,,,,,,
1_breast,up_chain03_datawig,20,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",node-caps,,,,,,,,,,,,,,,,,,,,0.4981379930620204,,,,,,,,,,
1_breast,up_chain03_datawig,20,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",menopause,,,,,,,,,,,,,,,,,,,,0.37890688997694916,,,,,,,,,,
1_breast,up_chain03_datawig,20,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast,,,,,,,,,,,,,,,,,,,,0.501971829251705,,,,,,,,,,
1_breast,up_chain03_datawig,20,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",irradiat,,,,,,,,,,,,,,,,,,,,0.5225513375833605,,,,,,,,,,
1_breast,up_chain03_datawig,21,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",tumor-size,,,,,,,,,,,,,,,,,,,,,0.15188711086295045,,,,,,,,,
1_breast,up_chain03_datawig,21,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",age,,,,,,,,,,,,,,,,,,,,,0.12919627060726774,,,,,,,,,
1_breast,up_chain03_datawig,21,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast-quad,,,,,,,,,,,,,,,,,,,,,0.18584632593348568,,,,,,,,,
1_breast,up_chain03_datawig,21,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",inv-nodes,,,,,,,,,,,,,,,,,,,,,0.3063862750454699,,,,,,,,,
1_breast,up_chain03_datawig,21,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",deg-malig,,,,,,,,,,,,,,,,,,,,,0.3359730020964105,,,,,,,,,
1_breast,up_chain03_datawig,21,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",node-caps,,,,,,,,,,,,,,,,,,,,,0.21088565101760146,,,,,,,,,
1_breast,up_chain03_datawig,21,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",menopause,,,,,,,,,,,,,,,,,,,,,0.4803662240021607,,,,,,,,,
1_breast,up_chain03_datawig,21,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast,,,,,,,,,,,,,,,,,,,,,0.42133290640136867,,,,,,,,,
1_breast,up_chain03_datawig,21,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",irradiat,,,,,,,,,,,,,,,,,,,,,0.5005811831702818,,,,,,,,,
1_breast,up_chain03_datawig,22,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",tumor-size,,,,,,,,,,,,,,,,,,,,,,0.19460883004116125,,,,,,,,
1_breast,up_chain03_datawig,22,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",age,,,,,,,,,,,,,,,,,,,,,,0.17718682256019122,,,,,,,,
1_breast,up_chain03_datawig,22,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast-quad,,,,,,,,,,,,,,,,,,,,,,0.1422081147096355,,,,,,,,
1_breast,up_chain03_datawig,22,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",inv-nodes,,,,,,,,,,,,,,,,,,,,,,0.32157613478864294,,,,,,,,
1_breast,up_chain03_datawig,22,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",deg-malig,,,,,,,,,,,,,,,,,,,,,,0.3535503702359046,,,,,,,,
1_breast,up_chain03_datawig,22,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",node-caps,,,,,,,,,,,,,,,,,,,,,,0.7491692913647225,,,,,,,,
1_breast,up_chain03_datawig,22,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",menopause,,,,,,,,,,,,,,,,,,,,,,0.4332705018038399,,,,,,,,
1_breast,up_chain03_datawig,22,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast,,,,,,,,,,,,,,,,,,,,,,0.4785807424839519,,,,,,,,
1_breast,up_chain03_datawig,22,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",irradiat,,,,,,,,,,,,,,,,,,,,,,0.3748711054245109,,,,,,,,
1_breast,up_chain03_datawig,23,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",tumor-size,,,,,,,,,,,,,,,,,,,,,,,0.11455135642482615,,,,,,,
1_breast,up_chain03_datawig,23,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",age,,,,,,,,,,,,,,,,,,,,,,,0.2102983838251685,,,,,,,
1_breast,up_chain03_datawig,23,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast-quad,,,,,,,,,,,,,,,,,,,,,,,0.25967006359462047,,,,,,,
1_breast,up_chain03_datawig,23,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",inv-nodes,,,,,,,,,,,,,,,,,,,,,,,0.3162614026873518,,,,,,,
1_breast,up_chain03_datawig,23,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",deg-malig,,,,,,,,,,,,,,,,,,,,,,,0.27675863833462033,,,,,,,
1_breast,up_chain03_datawig,23,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",node-caps,,,,,,,,,,,,,,,,,,,,,,,0.28727249784075964,,,,,,,
1_breast,up_chain03_datawig,23,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",menopause,,,,,,,,,,,,,,,,,,,,,,,0.4680485030202695,,,,,,,
1_breast,up_chain03_datawig,23,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast,,,,,,,,,,,,,,,,,,,,,,,0.48113754862378433,,,,,,,
1_breast,up_chain03_datawig,23,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",irradiat,,,,,,,,,,,,,,,,,,,,,,,0.4929066393520958,,,,,,,
1_breast,up_chain03_datawig,24,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",tumor-size,,,,,,,,,,,,,,,,,,,,,,,,0.1716152371022523,,,,,,
1_breast,up_chain03_datawig,24,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",age,,,,,,,,,,,,,,,,,,,,,,,,0.23411833990320147,,,,,,
1_breast,up_chain03_datawig,24,"{'tumor-size': 2.2810242047847193, 'age': 2.2619461485438426, 'breast-quad': 2.084821395901945, 'inv-nodes': 1.5958445662504868, 'deg-malig': 1.4972088294090173, 'node-caps': 1.0676553829615263, 'menopause': 1.0491285906157648, 'breast': 0.9767760065324899, 'irradiat': 0.9621461334087001}","tumor-size, age, breast-quad, inv-nodes, deg-malig, node-caps, menopause, breast, irradiat",breast-quad,,,,,,,,,,,,,,,,,,,,,,,,0.24318108749997272,,,,,,
